text	label	cer	pol	tense
미국 시에라 네바다 상공을 비행GE의 테스트용 747 항공기다.	0	1	2	1
공군뿐만 아니라, 육군과 해군 그리고 해병대도 방역대책본부 등을 부대별로 설치하고, 전국에 위치한 공항, 항만, 철도 역사, 버스터미널, 병원 등에 병력과 장비를 투입해 검역 조사 지원, 선별진료소 체온측정, 문진표 작성 안내, 의료 인력과 장비 수송, 헌혈 등의 임무를 수행 중이다.	0	1	2	1
＂오이 양 끝을 자른다고요, 왜요?＂	2	0	2	1
그동안 수없이 건의되고, 법제화가 시도됐지만 아직 성사되지 않았다.	0	1	1	0
그러나 세계 곳곳에서 ＇코로나 백신이 감염을 막고, 접종자는 바이러스를 전파하지 않으며, 미접종자가 확산의 온상＇이라고 사실을 왜곡하면서 접종을 강요하고 있다는 게 문제다.	1	1	2	1
토큰포스트 일명 뽀그리형이라 불리는 크라켄 CEO 샘뱅크먼은 올 연말 비트코인 가격을 이렇게 예상하고 있습니다.	2	1	0	2
일본 기업은 한국과 사뭇 다른 특성을 보인다.	0	1	2	1
정부도 말로는 4차 산업혁명을 지원하기 위해 예산을 배정하는 등 적극 나서겠다고 하지만 인식은 따라가지 못하고 있다.	0	1	1	1
이처럼 실패 가능성이 매우 높은데도 불구하고 지금보다 더 많은 사람들이 부업의 길로 들어설 것으로 예견된다.	3	0	0	2
＂무슨 뜻이냐면 장이 늘 축축하고 눅눅해서 마치 늘 빨래를 하고 있는 것 같은 상태라는 뜻입니다.＂	2	1	2	1
이번 본 계약에 따라 GV는 연내 6차례에 걸쳐 골든이글에 실외용 LED 스크린용 컬러 모듈과 콘트롤러 등을 공급한다.	0	1	2	1
엔화 직접 투자를 고려한다면 엔화와 원화의 흐름을 함께 살펴 투자 타이밍을 잡는 것도 방법이다.	1	1	2	1
친환경 인증을 받은 호텔에 배지를 부착할 것이다.	3	1	2	2
폐암은 흡연 공해 등이 가장 큰 원인인 선진국형 암이다.	0	1	2	1
어쩌다 잠이 들면 심각한 저산소증에 빠져 결국은 입원 이틀 만에 뇌사상태가 돼 중환자실로 옮겨져 기관절개를 하게 됐다.	0	1	2	0
1997년 12월 14일 서울 성북구 성북동 길상사 선원이 오픈되었다.	1	1	2	0
성공하는 사람들의 진가를 뇌가 아닌 간에서 찾으려는 연구가 설득력을 얻어가고 있다.	0	1	2	1
제 공부법을 ＇1, 3, 1, 3＇이라고 이름 붙였습니다.＇	2	1	2	0
북한에게 선택의 폭이 그다지 넓은 것은 아니지만 그렇다고 해서 아주 좁은 것도 아니다.	1	1	1	1
하이트진로가 최근 새로운 물류업체와 운송 계약을 맺고 인력 충원에 나서고는 있으나, 정상화까지는 다소 시간이 걸릴 것으로 보인다.	1	0	2	2
와사비마요로 버무리거나 참기름과 간장으로 맛을 냈다.	0	1	2	0
그러나 그의 뛰어난 가창력은 다른 후보들을 모두 압도할 수 있을 것이다.	3	0	0	2
지금은 30%만 그렇게 대답한다.	0	1	2	1
또한 정치적 행동은 절대 하지 않도록 연예인에게 당부를 시켜야 할 것이다.	3	0	0	2
저축은행중앙회에 따르면 지난해 12월 105개 저축은행 중 1년 만기 정기예금에 5% 이상 고금리를 제공한 저축은행은 모두 67개에 달한다.	0	1	2	1
＂변형이 와서 그런가요?＂	2	0	0	1
＇갑을인지감수성(甲乙認知感受性)＇에 근거한 공정경쟁과 상생협력으로 바꾸어야 한다.	1	1	2	1
국방력 강화와 자주국방의 실현을 위해 지금으로부터 47년 전인 1970년에 문을 연 이래 우리 군에 필요로 하는 다양한 병기 및 장비의 연구개발 및 기술지원으로 소화기를 비롯하여 각종 화포, 탄약, 통신기기, 장갑차, 전차, 함정, 항공기, 미사일 등 핵무기를 제외한 대부분의 병기와 장비를 우리 기술로 연구 및 개발하여 생산하도록 하고 있다.	0	1	2	1
앞으로 10~15년은 우리 인생에서 한 두 번 찾아올 최고의 글로벌 투자 기회가 열리는 시간이다. 	1	1	2	1
미루어 생각해 보면, 열두 달 중에 1월이 가장 잰걸음으로 가는 달인가 보다.	1	0	2	1
그리고 최근 부동산 거래량이 줄어들면서 부동산 거래량을 늘리기 위한 부흥책으로 조정대상지역을 해제하고 있습니다.	2	1	1	1
불필요한 소비로 인해 소비문화 심화 및 경제적 문제가 발생할 것이다.	3	0	1	2
＂먼저 눈의 흰자위 색상이 노랗게 변하는 게 간 질환의 대표적인 증상입니다.＂	2	1	2	1
무슨 일을 잘하는지 물었다.	0	1	2	0
동부구치소 반경 1㎞ 내외에 주민 2만여 가구가 거주하고 있다.	0	1	2	1
＂오일 스프레이로 소량의 기름을 골고루 뿌려 주면 기름도 적게 쓰면서 바삭하게 튀겨져요.＂	2	1	2	1
＂갓은 뿌리를 칼등으로 두드린 후 3cm 길이로 썰면 됩니다.＂	2	1	2	2
아이가 생일파티에 친구들이 많이 올 거라고 믿기 때문에 많은 친구들에게 초대장을 보낼 것이다.	1	0	0	2
＂바나나에 들어있는 식이섬유와 지질, 점액다당류가 복합적으로 작용하여 목 안을 촉촉하게 해 통증을 개선하고 기침을 진정시키는 효과가 있어요.＂	2	1	2	1
`뒤쪽 허벅지와 엉덩이가 쭉 스트레칭이 되는 거 느껴지나요?`	2	0	2	1
`중성지방 또한 600으로 매우 높기 때문에 철저한 체중 감량과 식이조절로 수치를 조절하시기 바랍니다.`	2	1	2	1
이번에는 중복 확인 단추 에러는 없다.	0	1	1	1
`최근에는 폐경 전후 40~50대 여성들의 발병률이 높아지고 있는 추세입니다.` 	2	1	2	1
단 몇 시간, 아니 한 시간만 있으면 된다.	0	0	2	2
하지만 현실은 만만치 않다.	1	1	1	1
＂단, 콩나물의 경우는 비린내가 날 위험이 있으니 랩에 구멍을 뚫고 조리해주시면 됩니다.＂	2	1	2	1
올해 우리 공군의 ＇탑건은 1,000점 만점에 990점을 획득한 제11전투비행단 102전투비행대대 소속 F-15K 전투조종사 조영재 소령이다.	0	1	2	1
금융시장 속성상 규제 없이 신뢰를 유지하기가 어렵기 때문이다.	1	1	2	1
비식별 조치를 철저히 취하고, 전문가의 도움을 받아 재식별 가능성을 면밀히 평가하고, 재식별 시도 자체를 원천 차단하고, 비식별 조치된 정보라도 개인정보 못지않게 안전하게 관리하여 자신의 정보가 안전하게 처리된다는 믿음을 주어야 한다.	1	1	0	1
김정은 북한 지도자가 매년 신년사에서 조림을 ＇전투＇에 비교하며 획기적 노력을 주문하는 까닭인데 부진한 책임을 물어 장관급 산림담당 책임자를 처형했다는 후문도 있었습니다.	2	1	2	0
이 같은 암자에 ＇공부달인＇을 만들기 위한 특별한 프로그램이 있다.	1	1	2	1
아무리 부유한 척해도 넘을 수없는 계층의 벽을 냄새 등 다양한 은유와 상징으로 표현함으로써 양극화사회 폐단을 신랄하게 비판했다는 평가다.	0	1	2	1
매각을 원하는 일부 국내 회사들도 인수자를 찾기가 쉽지 않다.	0	1	1	1
이혼법률분야에 전문성을 인정받고 있는 이인철 변호사는 의뢰인이 더 이상 상처받지 않고 인격을 지키며, 원만히 이혼할 수 있도록 최대한 이른 시일 내 조정을 이끌어 내는 것이 변호사의 중요한 역할이라고 말한다.	0	1	2	1
우리나라에서도 증가 추세에 있는 대장암은 아무리 늦어도 50세가 넘었다면 반드시 검진을 받아야 한다고 전문의들은 조언한다.	0	1	2	1
인체의 대사 속도를 감소시켜 체내 노폐물이 축적될 가능성이 있다.	3	0	1	2
＂생활 모습을 보니까 먼지가 있으면 천식이 심해진다고 해서 먼지 청소를 열심히 하시던데, 먼지가 천식에 얼마나 안 좋은 건가요?＂	2	1	1	1
사진기자는 모든 분야를 잘 할 수 있는 팔방미인이 되기를 요구한다.	1	1	2	1
＂지금 바로 알려드릴게요.＂	2	1	2	1
＂그래서 저는 오늘 단시간에 해동하는 방법을 알려 드릴 겁니다.＂	2	1	2	2
이미 상용화된 스마트공장, 사물인터넷 (IoT), 소비자 애널리틱 등과 더불어 최근에 많은 관심을 모으는 분야는 인공지능과 데이터를 기반으로 한 인사 채용이다.	0	1	2	1
공무원을 움직이기 위해서는 확실한 동기 부여가 필요하다.	1	1	2	2
＂고대 그리스와 로마 시대부터 재배됐다고 해요.＂	2	1	2	0
첫 번째 조건에서부터 이 나라는 좋은 국시 위에 서 있다.	1	1	2	1
＂저는 육수 낼 때 이것저것 많이 넣으면 맛있을 줄 알았는데 오히려 쓴맛이 나더라고요.＂	2	1	2	0
복지부는 현재 상급종합병원이나 동네의원이나 모두 30%인 약제비 종별가산금을 대형병원을 찾는 경증환자에 대해서는 50%나 60%로 대폭 올리고, 현재 30%인 동네의원의 진찰료 본인부담률을 20% 등으로 낮추는방안을 검토 중이다.	0	1	2	1
물론 마크롱 대통령 이전에도 높은 실업률에 대한 처방으로 창업을 지원했지만 공무원의 복지부동과 행정의 비효율성, 감당하기 힘든 복지 비용과 강성 노조까지 곳곳에 기업가정신을 가로막는 장애물이 널려 있었다.	0	1	2	0
우리는 4차 산업의 핵심인 인간중심의 융합을 시작하기 위해서는 인간과 컴퓨터를 잘 알고 상호작용을 극대화하는 것이 중요하다.	1	1	2	1
특히 태고의 신비를 간직한 석회동굴은 동강 지역에만 백룡굴을 비롯 40여 개가 분포하고 있다.	1	1	0	1
전쟁 초기 조선 병사들은 도망가기 바빴다.	1	1	2	0
파농은 백인 문명 아래서 성장한 흑인이었다.	0	1	2	0
투자자는 코스피200 지수가 앞으로 상승할 수 있을 것이라 생각하면 코스피200 선물지수를 매수할 가능성이 높다.	3	0	0	2
역대 선거에서 봤듯이 국민은 국내외 시대 상황을 제대로 분석하고 해법을 제시하는 리더를 뽑을 것이다.	1	1	2	2
연속 상한가를 기록했던 공구우먼도 3일째 크게 빠졌다.	0	1	2	0
`수분이 거의 날아갈 때까지 졸여주시면 돼요.`	2	1	2	2
그러나 김용환은 해방과 함께 본격적으로 만화가로서의 활동을 시작했다.	0	1	2	0
구체적으로 국민경제의 규모가 커지며 농촌의 황폐화와 도시로의 인구집중, 공해, 범죄율 향상 등과 같은 외부 불경제로 인해 발생하는 효용의 감소를 고려하지 않습니다.	2	1	1	1
이번 뉴스를 접한 업계 관계자는 `이제 초등학교 신체검사에 유전체 검사도 포함되는 것 아니냐`는 농담을 했다.	0	1	2	0
감사원은 기획재정부, 고용노동부, 과학기술정보통신부 등을 감사해 16일 발표한 `인구구조 변화 대응실태Ⅴ: 생산 인력 확충 분야`에서 이같이 밝혔다.	0	1	2	0
이쯤 되면 ＂막가자는 것이냐＂는 불만이 나올 법도 하다.	1	1	2	1
새로운 지식을 탐구하고 개척하는 연구는 기본적으로 고도의 정신 활동이다.	0	1	2	1
5G 시대의 성공 열쇠는 결국 플랫폼에 올라탄 콘텐츠에 있다.	0	1	2	1
스카이 마케팅부문장 박창진 전무는 ＂SKT 고객 중 62%가 CDMA폰을 사용하고 있다＂고 말하며 ＂CDMA폰을 사용하는 대다수의 소비자가 원하는 고급스럽고 세련된 디자인에 지상파 DMB 등 소비자가 찾는 꼭 필요한 기능을 갖춘 CDMA전용폰이 바로 큐피드＂라며 ＂경기가 불황일수록 따듯함과 활력을 상징하는 밝은 컬러의 제품들에 대한 소비자들의 선호도가 높아 동시에 세가지 칼라를 출시하는 컬러마케팅들 본격적으로 펼치게 됐다＂고 말했다.	3	1	2	0
그해 6월 내놓은 제1호 연구보고서가 ＇기업 정리에 대한 의견＇이었다.	0	1	2	0
온라인 예약 연동을 통해 호텔 운영 자동화, 무인 운영 솔루션도 제공한다.	0	1	2	2
＂이제 그릇에 담아 통깨와 송송 썬 실파를 올려 줄게요.＂	2	1	2	1
＂자, 제가 준비한 비법 재료는 바로 팽이버섯입니다.＂	2	1	2	1
담뱃값 인하는 정책의 심각한 변경이다.	1	1	2	1
＂지금 넣은 재료들은 입맛에 따라서 가감해 주시면 됩니다.＂	2	1	2	1
극단적인 당파심에 물든 이들이 황당한 주장을 진실이라고 믿는 것도 이 때문이다.	1	1	2	1
말 그대로 기적적으로 모두 살아서 한국으로 왔지만 나는 이때의 경험으로 트라우마가 생겼다.	0	1	2	0
강력한 규제에도 집값 오름세가 이어지자 정부가 서울 대규모 아파트단지 주변 부동산 중개업소를 대상으로 대대적인 불법행위 단속에 나섰다.	0	1	2	0
`여기에 중국도 지준율을 올려 시중자금을 흡수하는 만큼 당분간 국내 증시는 침체를 겪을 것으로 봐요.`	2	1	2	2
그는 늘 자신을 낮추고 주변으로 공을 먼저 돌린다.	1	1	2	1
20세기 한국은 모든 분야에서 따라가는 입장이었지만, 21세기 한국은 새로운 분야에서 새로운 혁신을 이루어가야 하는 나라이다.	1	1	2	1
＂만들어 볼까요?＂	2	1	2	1
시진핑 중국 국가주석이 나서서 2015년 이후 6만8000개 화장실을 리뉴얼했고, 올해 말까지는 6만4000개를 추가로 개조한다고 합니다.	2	1	2	1
정부·여당 쪽에서는 ＇동북아의 평화와 공동 번영을 위한 전략적 선택＇, ＇실질적인 자주외교의 첫걸음＇이라고 주장한다.	1	1	2	1
전용 45㎡가 지난 4월 5억5800만원(12층), 5월 5억3500만원(2층)에 각각 주인을 찾았다.	0	1	2	0
＂오목한 그릇에 식용유 1 큰 술을 넣어주고요.＂	2	1	2	1
＂고추장은 달큰해서 입에 착착 달라붙는 맛이 매력이잖아요.＂	2	1	2	1
인도 출신 유명 작가 애니시 커푸어는 2016년 거액을 주고 세상에서 가장 검은색으로 알려진 반타블랙을 독점 사용해 다른 화가들의 반발을 샀다.	0	1	2	0
아침이면 자전거를 타고 전철역까지 간 후 직장인들로 가득 찬 전철에 몸을 맡기고 출근을 한다.	0	1	2	1
스마트폰과 자동차의 연결, UWB 기술이 여는 세상, 차량용 스마트 키가 내 스마트폰으로 들어온다.	0	1	2	2
임정석 팀장은 ＂적극적인 매수 관점의 투자전략은 자제하고 상승 추세로의 전환을 기다려야 한다＂고 조언했다.	0	1	2	0
아보카도 100g에는 지방이 18g가량 들어 있는데 이 가운데 80% 이상이 건강에 좋은 불포화 지방이다.	0	1	2	1
재생에너지의 경제성, 간헐성 문제와 원전의 사용 후 연료 문제, 주민 수용성 문제 등 갈등 요소는 서로 보완되어야 할 부분이다.	1	1	2	1
늘 격정적으로 이야기하고, 너무 나가면 ＂이래서 똑똑한 공무원이 써준 것을 읽어야 하는데＂라고 웃어버렸다.	0	1	2	0
`머리 위로 스틱을 교차한 후 양 팔꿈치를 더블유 모양으로 만들어서 등 근육으로 끌어당기는 동작을 반복 합니다.`	2	1	2	1
조금만 있으면 선덕여왕을 볼 수 있다고 생각하니 시간이 길게 느껴졌다. 	1	1	2	0
2018년 자본금 증자 이후 펀더멘털이 크게 개선되면서 인수주선·자문수수료가 전년대비 55% 증가하는 등 견조한 실적 성장세를 보였다.	0	1	2	0
예전에는 기업의 윤리 논란이 있더라도 금방 잊히곤 했지만 새로운 세대는 자신들을 ＇호갱(호구와 고객이 합쳐진 말)＇으로 삼거나 비윤리적 행동을 하는 기업을 절대 잊지 않는다.	0	1	1	1
추납제도는 국민연금 보험료를 내다가 실직이나 이직, 사업중단, 건강 악화 등으로 소득활동을 할 수 없어 보험료를 내지 못한 기간의 보험료를 추후에 납부할 수 있게 한 제도로 1999년 4월부터 시행 중이다.	0	1	2	0
전 과목을 실시간 온라인 수업으로 진행하는 미네르바 대학은 교육의 효과성과 혁신성을 인정받아 글로벌 기업들이 미네르바 졸업생을 채용하려고 경쟁까지 하지 않는가.	2	1	2	1
이런 수치를 볼 때 김영란법 시행은 명절 농축산물 판매에 큰 타격을 줄 것이며, 이때 소비되지 못한 물량이 평시에 공급됨으로써 가격 하락이 불 보듯 뻔해 농업인들은 이중고를 겪을 수밖에 없다.	1	1	0	2
＂운동을 직접 개발해 사례자들에게 알려줬던 선생님이 따로 계십니다.＂	2	1	2	1
＂저는 촉촉한 수란을 올릴 거예요.＂	2	1	2	2
이런 노력을 통해서 과거에서 미래로 가는 길을 다져야 한다.	1	1	0	2
＇고대병기＇는 정식 서비스 시 총 5종이 제공된다.	0	1	2	1
커플 시계라 하면 과거에는 예물 느낌이 강했지만 요즘은 예물 시계가 오히려 각자 취향에 맞게 고르거나 좀더 비싼 것으로 업그레이드하는 추세다.	0	1	2	1
`이건 폐경 후에 호르몬 변화가 생겨서 그럴 수 있습니다.`	2	1	2	1
이어 ＂국세청이 국민을 위해, 국가 발전을 위해 중요한 역할을 하는 모습을 보여줘야 할 때＂라고 역설했다.	0	1	2	0
적어도 한미동맹의 파행은 없을 것이고, 한·미·일 공조에 대한 기대도 갖게 하는 대목이다.	1	1	2	1
김상희 더불어민주당 부위원장이 9월 임기를 마친 후 3개월 동안 위원회는 후임을 찾지 못하고 있다.	0	1	1	1
2015년 이후 미국 최대 교역국이었던 중국이 멕시코(6145억달러), 캐나다(6121억달러) 뒤로 밀려난 것이다.	0	1	2	0
＂김부각은 특히 사 먹는다는 생각이 강하거든요.＂	2	1	2	1
`아니, 콜레스테롤 높이는 음식으로 새우, 고기 뭐 이런 거 안 먹으면 된다는 건 누구나 알고 있잖아요?`	2	1	0	1
전년 대비 매출액은 60.5%, 영업이익은 69.7% 성장한 사상 최대 실적이다.	3	1	2	0
＇피터팬＇과 ＇베트남＇을 위한 공약 말곤 전혀 없다.	0	1	1	1
전 세계에서 몰려든 인재들의 관점과 문화가 부딪치면서 파괴적 혁신이 탄생한다는 것을 체득했기 때문일 것이다.	1	1	2	1
그런데 BTS와 봉준호는 세계적인 보편성을 지키면서도 한국적 특색을 버리지 않았다.	0	1	1	1
역사적인 주택시장 대세 상승기였던 노무현정부 때 입안됐으나 적용 사례는 미미했다.	0	1	2	0
오가던 중국 관련 투자 논의가 무산되거나 무기한 연기될 움직임마저 나타나면서 염려 목소리가 높아지고 있다.	0	1	2	1
4차 산업혁명으로 인공지능과 로봇이 인간의 노동을 대체할 가능성이 높고 인류의 복지를 증진해야 한다는 점에서 근로시간 단축은 거스를 수 없는 대세다.	1	1	2	1
노즐에서 나오는 따뜻한 바람과 물로 ＇거기＇를 씻고 말린다.	0	1	2	1
전문성을 앞세워 영입된 비례대표 의원들이 지역구 출마에 정신이 팔리면 당초 비례대표 취지가 무색해진다.	1	1	2	1
그 후 최고경영자인 제프 베이조스가 보여준 조치는 아마존의 문화를 최고위급 리더부터 실행하고 있다는 것을 잘 보여준다.	0	1	2	1
나는 그들에게 항상 ＂성실하라. 겸손하라＂고 조언한다.	0	1	2	1
평소 촬영을 싫어하는 수리를 붙들고 요리조리 피하는 얼굴에 카메라를 갖다 대니 금세 촬영이 끝났다는 메시지가 떴다.	0	1	2	1
＂저의 선택은 홍** 씨입니다.＂	2	1	2	1
＂배우 입장에서는 부담스러웠을 텐데 너무나도 잘해줬다.＂	1	1	2	0
S-Oil 역시 2분기 영업이익 전망치가 전년 동기(5710억원)보다 44.5% 증가한 8252억원으로 추정된다.	1	0	2	1
채용비리는 사회의 건강성을 해칠 정도로 만연하다.	0	1	2	1
다만 문제 제기 방식은 명확한 근거에 기반을 두어야 한다.	1	1	2	1
미국의 백악관, 중국의 국무원 그리고 독일의 경제기후부처럼 기후에너지 정책은 이제 강대국 최고 리더십이 우선순위를 두는 새로운 패권 경쟁의 영역이 되고 있음을 주시해야 한다.	1	1	2	1
생산업체를 일대일로 이어줘 중간도매상을 거칠 필요가 없다.	0	1	1	1
`그 후 드레싱으로 버무려주시구요.`	2	1	2	1
＂여자가 오히려 미온적 대응을 한 것 같다＂며 ＂누군가가 장난으로라도 나를 죽음으로 내몰려고 했다면 나는 바로 경찰에 신고했을 것＂이라는 의견도 있었다.	0	1	2	0
결국 당시에도 조금 덜 빈곤한 이들의 돈을 모아 빈곤층을 지원한 셈이다.	1	1	2	0
미국에서 수련 받을 때 경험한 일이다.	0	1	2	0
＂이 식재료는 바로 마늘입니다.＂	2	1	2	1
육안으로는 식별되지 않아 현미경으로 봐야 제대로 문양이 파악된다.	0	1	2	1
피부 자극이 심한 모직 등 두꺼운 겨울옷도 증세를 더욱 악화시키는 것으로 알려졌다.	0	1	2	0
섬유로 인공 근육을 만드는 노력 또한 진행되고 있다.	0	1	2	1
＂자, 옥수수를 30분 삶는 동안 다음 요리를 만들어 볼게요.＂	2	1	2	2
매일같이 폭주하는 업무량으로 늘 시간에 쫓기며 살고 있지만 그러한 노력이 이혼 위기의 가정에 한줄기 작은 빛을 조연해 줌으로 그들이 희망을 발견할 수 있는 결과가 나타난다는 생각에 이혼전문법률사무소 ＇윈＇의 가족들은 오늘도 분주하게 움직인다.	1	1	2	1
그들이 소심하고 싶어서 소심한 것도 아닐 것이며 그게 잘못은 아닐 것이다.	3	0	0	2
김정은 시대는 시장을 적극 활용해 국가 재정난 해소와 권력층의 부 축적을 도모하되 시장이 가져다주는 체제 위협 요인을 어느 정도 제어·관리할 수 있는 체계를 갖추게 됐다.	0	1	2	1
＂근데 제가 정말 많은 복숭아를 먹어 봤는데요.＂	2	1	2	0
현재 세계 어디를 가도 이만 한 구리광산을 찾기가 어렵다. 	0	1	1	1
그러나 계절 요인이나 일시적 충격에 따른 물가 변동분을 제외하고 장기적인 추세를 파악하기 위해 작성하는 근원물가도 1999년 이후 가장 낮았다.	0	1	2	0
그런데 국립공원에서는 이런 영악한 다람쥐에게 먹이를 주지 못하도록 사람들을 계몽한다.	0	1	2	1
이제는 소수의 밀실 논의로 헌법을 뜯어고치는 시대가 아니다.	1	1	1	1
아울러 런던의 주요 관광 명소를 둘러 보고 현지 문화를 체험 할 수 있는 프로그램도 포함된다.	1	1	2	1
그런데 몇 년 전부터 미세먼지가 심각해져 환경부가 비난을 받게 되자 갑자기 태도를 바꿔 폐기물 열병합발전을 미세먼지의 주범 중 하나로 지적하면서 주민 수용성이 급격하게 악화됐고, 신규 폐기물 열병합발전은 대부분 중단됐다.	0	1	1	0
＂맞아요, 김밥용 김은 까슬까슬한 게 없잖아요.＂	2	1	1	1
시장이 말을 안 들을 때마다 정부는 더 큰 회초리를 들고나왔다.	0	1	2	0
＂동일한 고지방 식단을 먹인 쥐를 두 그룹으로 나눠 한쪽에만 타트체리 파우더를 먹였는데요.＂	2	1	2	0
선배는 조그만 증명사진을 품속에서 꺼내 얼른 찍고 달라고 서둘렀다.	1	1	2	0
경제적으로 불이익을 받거나 경제적인 어려움을 겪을 수 있을 것이다.	3	0	0	2
특히 스크립은 최근 젬백스가 글로벌 금융펀드인 SIG와 3000만달러 규모의 투자 계약을 체결한 점을 들어 자회사인 카엘젬백스가 다른 바이오 회사와는 달리 자금 압박에서 비교적 자유롭다는 점을 강조했다.	1	1	2	0
비슷한 것은 가짜다.	1	1	2	1
이 정권의 탄생에 일조했던 전국의 107개 환경단체들이 지난 15일부터 광화문 시민열린마당에서 ＇환경비상시국회의＇를 출범시키고 대표단 단식농성을 하면서 정부의 반환경적 개발정책을 성토하고 있다.	1	1	0	1
기업과 예술의 만남이 성공적으로 이루어질 수 있는 노하우를 벤처 오케스트라 경영에 접목시키며 해설음악회를 성황리에 진행하였다.	1	1	2	0
하지만 소프트웨어 개발의 기술력, 개발자들의 위상, IT 기술에 대한 국가의 관심과 지원, 기술 교류, 웹 표준 준수 여부, 보안, IT 기술 및 소프트웨어와 콘텐츠에 대한 대중의 인식 등 과 같이 질적인 측면에서 미흡한 점이 많습니다.	2	1	2	1
그도 그럴 것이 종교는 사회 구성원의 지지 없이는 존재할 수 없기 때문이다.	1	1	1	1
중국 명문대 중 하나인 뤄양언어대학에 입학한 자오빈 씨는 한국 드라마를 통해 한국에 매혹된 후 곧바로 한국어 공부를 시작했고 이듬해에는 성균관대 경영학과 진학을 결심했다.	0	1	2	0
＂술의 종류에 따라 허용량도 다 달라요.＂	2	1	2	1
우리나라에서는 일반적으로 명목임금의 실질 가치가 보존되고 있다고 볼 수 있다.	1	1	2	1
인피니트헬스케어는 의료기관에서 엑스레이, 자기공명영상진단기(MRI), 전산화단층촬영장치(CT) 등으로 촬영한 의료영상을 디지털화해 통합 관리하는 소프트웨어 PACS(Picture Archiving & Communication System)를 개발하고 공급, 서비스하는 기업이다.	0	1	2	1
왜냐하면, 의료진에게 진찰을 받는 일이 창피한 일이기 때문입니다.	2	1	2	1
즉, 홍콩 역외보험은 판매 형태가 합법적이지 않고 이에 따른 불완전판매 소지가 다분하다는 것이 문제다.	1	1	2	1
사실 가장 경쟁력 있는 후보자라면 경쟁 기관이나 관련 분야에서 현직으로 활발한 역할을 하고 있을 가능성이 높다.	1	0	2	1
`엄지 분들은 차 드셔보니까 어떠세요?`	2	0	2	1
이혼법률분야에서 전문성을 인정받고 있는 이인철 이혼전문변호사는 ＂아직도 위자료와 재산분할을 혼동하는 경우가 있으며 둘 중 하나를 받으면 나머지 하나는 포기해야 한다고 믿는 경우도 적지 않다.＂고 말한다.	0	1	2	1
`고수의 비법 잠시 후에 알려 드릴 테니까 잘 지켜보세요.`	2	1	2	2
땀 흘려 일해 번 근로소득에 매기는 세율과 주택 양도세율이 같다는 게 부당하게 느껴졌다.	0	1	2	0
특히 구글은 기존 직원 30인 이하 기준에서 50인 이하 국내 게임 개발사로 확대했다.	0	1	2	0
여행을 가서도 기운이 쭉쭉 빠지는데 일터에서 의욕이 떨어지는 건 당연하다.	1	1	2	1
경추가 틀어지면서 통증 유발시킨다.	0	1	2	1
반도체 집적회로의 성능이 18개월마다 두 배가 된다는 무어의 법칙이나, 무어의 법칙보다 더 빠르게 하락하고 있는 유전체 분석 가격의 추이를 보면 이 주장이 설득력을 얻는다.	0	1	2	1
이 정부가 과거의 문제라고 여기는 것을 손보는 데 주력하다 보면 당면한 문제의 대응에 미흡하고 미래 과제의 준비가 더디기 쉽다.	0	1	2	1
`게다가 중성지방 수치도 619로 손** 씨는 현재 심각한 고지혈증 상태이십니다.`	2	1	2	1
이미 중소형 조선업계는 C등급으로 워크아웃 대상이 된다고 해도 정상화되기 힘들 것이라는 회의론이 퍼져 있다.	0	1	2	1
우선, 현 90년대생들인 이른바 MZ세대들은 남녀갈등부터 집값 등 출산율에 부정적 요인들을 직격으로 맞아 이에 대해 동조하지 않을 가능성이 높기 때문에 현재 정부의 출산율 정책은 실패할 것이다.	3	0	1	2
＂따라서 프리바이오틱스를 섭취하면 세로토닌이 분비돼 식욕 저하에 도움을 받고 결과적으로 요요 예방에 도움이 됩니다.＂	2	1	2	1
이런 사유로 인해 한국GM 부품협력업체 비상대책위원회는 기자회견을 갖고 ＇살려달라＇고 애원했다.	0	1	2	0
모두 뒤섞여 있어서 세상이다.	0	1	2	1
마인츠힐(MAINZ HILL)은 풀 드레스업을 하고 찾는 부담스러운 레스토랑이 아니라, 언제든 마음 편하게 찾을 수 있는 동네 사랑방 같은 곳이다.	1	1	2	1
1899년 대한천일은행으로 출발한 우리은행은 올해로 창립 110주년을 맞는다.	0	1	2	1
컴퓨터와 인터넷이 등장하면서 시작된 문제이고 기술이 발전할수록 보안 위험은 기하급수적으로 증폭되는 성향이 있다.	0	1	2	1
서울 종로구 일대 편의점은 KF 등급 마스크가 동 나거나 수량이 충분하지 않은 상태였다.	0	1	2	0
군주는 사랑을 좇기보다 두려움의 대상이 돼야 안전하다며, 눈물을 통해 국민과 공감대를 형성하고 사랑을 받으려는 태도는 마키아벨리 관점에선 위험한 행동인 것이다.	1	1	2	1
＂발효를 거치면 영양소 분자가 잘게 나눠져서 흡수하기가 쉬워지거든요.＂	2	1	2	1
＂그럼요, 장마와 무더위로 인해 지친 몸과 마음에 활력을 불어넣어 줄 제철 식재료를 준비했습니다.＂	2	1	2	1
하지만, 2001년 교육부 인가 9개교로 출발해 현재 21개교로 증가한 사이버대학은 정상적인 개강을 하고 수업운영에도 문제없이 순항 중이다.	0	1	2	1
따라서 몸을 만지거나 핥거나 하는 접촉의 자극도 강해져야 하고, 제2의 뇌라고 하는 눈을 통해 받는 시각적인 자극도 더 세지지 않으면 흥분하지 않게 된다.	3	1	1	1
